p,K,K_index,restart,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.01,4.5,2,0,100002,0.21762778201403538,-7.566039684876383,102.87637642780341,,,2000,False,True,False,False,768.4228525161743
0.01,4.5,2,1,100002,0.5193232489134578,-7.566039684876383,106.86387159654376,,,2000,False,True,False,False,768.4228525161743
0.01,4.5,2,2,100002,0.7716113630817425,-7.566039684876383,110.19835204703065,,,2000,False,True,False,False,768.4228525161743
0.01,4.5,2,3,100002,0.6542661153575526,-7.566039684876383,108.6474052821234,,,2000,False,True,False,False,768.4228525161743
0.01,4.5,2,4,100002,0.06069970314451856,-7.566039684876383,100.80226519649176,,,2000,False,True,False,False,768.4228525161743
0.01,4.5,2,5,100002,3.967811354151702,-7.566039684876383,152.44238094710087,,,2000,False,True,False,False,768.4228525161743
0.01,4.5,2,6,100002,1.0596169263525912,-7.566039684876383,114.00490838649233,,,2000,False,True,False,False,768.4228525161743
0.01,4.5,2,7,100002,-0.17012814211400132,-7.566039684876383,97.75142413733214,0.7565646865763695,0.2684986180159668,2000,False,True,False,True,768.4228525161743
0.01,5.75,7,0,100007,7.350544323438228,0.9999999999999998,635.054432343823,,,2000,False,True,False,False,768.8709940910339
0.01,5.75,7,1,100007,6.497668826522459,0.9999999999999998,549.7668826522461,,,2000,False,True,False,False,768.8709940910339
0.01,5.75,7,2,100007,6.90121594741177,0.9999999999999998,590.1215947411771,,,2000,False,True,False,False,768.8709940910339
0.01,5.75,7,3,100007,7.2112384199837,0.9999999999999998,621.1238419983702,,,2000,False,True,False,False,768.8709940910339
0.01,5.75,7,4,100007,6.279023598771267,0.9999999999999998,527.9023598771267,,,2000,False,True,False,False,768.8709940910339
0.01,5.75,7,5,100007,6.2031332293099775,0.9999999999999998,520.3133229309979,0.7766140873809401,0.27338953168754737,2000,False,True,False,True,768.8709940910339
0.01,5.75,7,6,100007,6.932890411528517,0.9999999999999998,593.2890411528517,,,2000,False,True,False,False,768.8709940910339
0.01,5.75,7,7,100007,7.3333349496925875,0.9999999999999998,633.3334949692589,,,2000,False,True,False,False,768.8709940910339
0.01,6.0,8,0,100008,6.795730631892352,0.9999999999999949,579.5730631892386,,,2000,False,True,False,False,770.7380549907684
0.01,6.0,8,1,100008,7.682967776281402,0.9999999999999949,668.2967776281441,,,2000,False,True,False,False,770.7380549907684
0.01,6.0,8,2,100008,6.468538854459259,0.9999999999999949,546.8538854459291,0.7765802049677335,0.2735843846368577,2000,False,True,False,True,770.7380549907684
0.01,6.0,8,3,100008,7.625984168530508,0.9999999999999949,662.5984168530547,,,2000,False,True,False,False,770.7380549907684
0.01,6.0,8,4,100008,6.920921740811876,0.9999999999999949,592.0921740811912,,,2000,False,True,False,False,770.7380549907684
0.01,6.0,8,5,100008,8.536621459608575,0.9999999999999949,753.662145960862,,,2000,False,True,False,False,770.7380549907684
0.01,6.0,8,6,100008,7.928957501630519,0.9999999999999949,692.8957501630559,,,2000,False,True,False,False,770.7380549907684
0.01,6.0,8,7,100008,6.522129103421953,0.9999999999999949,552.2129103421987,,,2000,False,True,False,False,770.7380549907684
0.01,4.0,0,0,100000,-3.9639986604624853,-11.56603968487638,65.7272604239309,,,2000,False,True,False,False,772.6305241584778
0.01,4.0,0,1,100000,-4.028608057640163,-11.56603968487638,65.16864745926884,,,2000,False,True,False,False,772.6305241584778
0.01,4.0,0,2,100000,-4.02799046237702,-11.56603968487638,65.17398718902915,,,2000,False,True,False,False,772.6305241584778
