p,K,K_index,direction,restart_id,init_mode,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,warm_won
0.0,6.25,9,down,3,random,150302,1.0000022721739241,1.0000000000000062,0.00022721739179054482,0.9999999216016278,-1.7494686162685284e-15,2453,True,False,False,False,True
0.0,6.0,8,down,0,warm,,1.0000000088220964,0.9999999999999979,8.822098496175119e-07,0.9999999983292633,-4.0766001683072143e-16,232,True,False,False,True,True
0.0,6.0,8,down,1,random,150400,1.0000009631886033,0.9999999999999979,9.631886054295457e-05,0.9999999461542088,4.228388476829372e-16,3691,True,False,False,False,True
0.0,6.0,8,down,2,random,150401,1.0000003975901186,0.9999999999999979,3.975901207153862e-05,0.9999999886625089,-7.428953286129169e-16,2328,True,False,False,False,True
0.0,6.0,8,down,3,random,150402,1.0002715269198565,0.9999999999999979,0.02715269198586562,0.9999840201799589,-3.3610209444407147e-16,4000,False,True,False,False,True
0.0,5.75,7,down,0,warm,,1.000000005129106,0.9999999999999851,5.129120905778071e-07,0.9999999983303004,1.0343288725422863e-15,229,True,False,False,True,True
0.0,5.75,7,down,1,random,150500,1.0016836374400153,0.9999999999999851,0.16836374400302198,0.9998059818474614,-8.400483929813883e-16,4000,False,True,False,False,True
0.0,5.75,7,down,2,random,150501,1.001358275847561,0.9999999999999851,0.1358275847575883,0.9995134891703208,-4.2804831165198614e-16,4000,False,True,False,False,True
0.0,5.75,7,down,3,random,150502,1.0156724744069467,0.9999999999999851,1.5672474406961856,0.9898276962043606,-7.389515431846522e-16,4000,False,True,False,False,True
0.0,5.5,6,down,0,warm,,1.0000000015678678,0.43396031512367017,130.43581791180316,1.6431551136021992e-09,-3.981190377916079e-16,225,True,False,False,False,False
0.0,5.5,6,down,1,random,150600,0.4651498791015864,0.43396031512367017,7.18719267429507,0.9566240378811091,-4.42354486374086e-16,4000,False,True,False,True,False
0.0,5.5,6,down,2,random,150601,1.0000489702665218,0.43396031512367017,130.4471020539119,1.706523061100438e-05,-4.3975213646232537e-16,4000,False,True,False,False,False
0.0,5.5,6,down,3,random,150602,1.0000021137673816,0.43396031512367017,130.43630463822495,3.3030973098331507e-07,1.0668550990259577e-16,3882,True,False,False,False,False
