p,K,K_index,run_tag,restart,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.0,5.5,6,basin64,13,110006,1.0002474158513688,0.43396031512367017,130.4928310244954,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,14,110006,1.0013628933245484,0.43396031512367017,130.74987698798674,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,15,110006,1.0000058711771018,0.43396031512367017,130.4371704800057,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,16,110006,1.0002101055615404,0.43396031512367017,130.48423339735575,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,17,110006,1.000002698388137,0.43396031512367017,130.43643935578666,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,18,110006,1.0018501394176185,0.43396031512367017,130.8621559397916,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,19,110006,1.000000712346465,0.43396031512367017,130.4359817006503,,,2522,True,False,False,False,3473.8809037208557
0.0,5.5,6,basin64,20,110006,1.0000008868686612,0.43396031512367017,130.43602191681526,,,1776,True,False,False,False,3473.8809037208557
0.0,5.5,6,basin64,21,110006,1.000000304459477,0.43396031512367017,130.43588770887874,,,1584,True,False,False,False,3473.8809037208557
0.0,5.5,6,basin64,22,110006,1.0000007111476341,0.43396031512367017,130.43598142439674,,,2712,True,False,False,False,3473.8809037208557
0.0,5.5,6,basin64,23,110006,1.000000922861457,0.43396031512367017,130.4360302108446,,,3015,True,False,False,False,3473.8809037208557
0.0,5.5,6,basin64,24,110006,1.0003209795495136,0.43396031512367017,130.50978273541944,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,25,110006,1.0051846851915798,0.43396031512367017,131.63055472137398,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,26,110006,1.000845478507543,0.43396031512367017,130.6306460816173,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,27,110006,0.45948022610998357,0.43396031512367017,5.880701551947377,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,28,110006,1.0000003827086985,0.43396031512367017,130.43590574030208,,,1270,True,False,False,False,3473.8809037208557
0.0,5.5,6,basin64,29,110006,0.4871892330369079,0.43396031512367017,12.265849216665941,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,30,110006,1.0000067603186065,0.43396031512367017,130.43737537005524,,,2455,True,False,False,False,3473.8809037208557
0.0,5.5,6,basin64,31,110006,1.0000002262007044,0.43396031512367017,130.4358696752545,,,1574,True,False,False,False,3473.8809037208557
0.0,5.5,6,basin64,32,110006,0.4444308123582286,0.43396031512367017,2.4127775904058337,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,33,110006,1.0000010348823054,0.43396031512367017,130.43605602446038,,,1730,True,False,False,False,3473.8809037208557
0.0,5.5,6,basin64,34,110006,0.46582350837984443,0.43396031512367017,7.34242098775642,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,35,110006,1.0028896364977073,0.43396031512367017,131.10169329928326,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,36,110006,1.0001296166844043,0.43396031512367017,130.46568587714916,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,37,110006,0.44428970473084656,0.43396031512367017,2.380261338927435,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,38,110006,1.000000133031535,0.43396031512367017,130.43584820574077,,,1086,True,False,False,False,3473.8809037208557
0.0,5.5,6,basin64,39,110006,0.45382469117678687,0.43396031512367017,4.577463735930723,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,40,110006,1.000924939582191,0.43396031512367017,130.6489567593173,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,41,110006,1.0000785321130394,0.43396031512367017,130.45391416218249,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,42,110006,1.0001975430442496,0.43396031512367017,130.48133854341333,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,43,110006,0.45094122957445315,0.43396031512367017,3.91301090422145,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,44,110006,1.0002286407922032,0.43396031512367017,130.48850457838702,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,45,110006,1.0001919403783524,0.43396031512367017,130.48004748851685,,,4000,False,True,False,False,3473.8809037208557
0.0,5.5,6,basin64,46,110006,1.000000111539471,0.43396031512367017,130.43584325319947,,,1069,True,False,False,False,3473.8809037208557
0.0,5.5,6,basin64,47,110006,0.4420362995850907,0.43396031512367017,1.8609960818926616,0.9962345555583911,2.114193905474496e-17,4000,False,True,False,True,3473.8809037208557
0.0,5.5,6,basin64,48,110006,0.4568605742205676,0.43396031512367017,5.277039927112065,,,4000,False,True,False,False,3473.8809037208557
