p,K,K_index,restart,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.01,6.25,9,0,40009,4.9493748364980945,1.0000000000000062,394.9374836498064,,,2000,False,True,False,False,472.79901003837585
0.01,6.25,9,1,40009,5.485124288019506,1.0000000000000062,448.51242880194724,,,2000,False,True,False,False,472.79901003837585
0.01,6.25,9,2,40009,4.858647422123402,1.0000000000000062,385.8647422123372,0.8360296081099612,0.17924829652271324,2000,False,True,False,True,472.79901003837585
0.01,6.25,9,3,40009,17.696424769755282,1.0000000000000062,1669.6424769755172,,,2000,False,True,False,False,472.79901003837585
0.01,6.25,9,4,40009,4.914439196419658,1.0000000000000062,391.44391964196274,,,2000,False,True,False,False,472.79901003837585
0.01,6.25,9,5,40009,4.913507122740068,1.0000000000000062,391.35071227400374,,,2000,False,True,False,False,472.79901003837585
0.01,6.25,9,6,40009,17.850390578575865,1.0000000000000062,1685.0390578575755,,,2000,False,True,False,False,472.79901003837585
0.01,6.25,9,7,40009,5.530796204853208,1.0000000000000062,453.0796204853173,,,2000,False,True,False,False,472.79901003837585
0.01,5.75,7,0,40007,4.607940120543821,0.9999999999999851,360.794012054389,,,2000,False,True,False,False,473.76576352119446
0.01,5.75,7,1,40007,5.125575256719473,0.9999999999999851,412.5575256719549,,,2000,False,True,False,False,473.76576352119446
0.01,5.75,7,2,40007,4.6755681337711925,0.9999999999999851,367.5568133771262,,,2000,False,True,False,False,473.76576352119446
0.01,5.75,7,3,40007,5.116493214403316,0.9999999999999851,411.64932144033924,,,2000,False,True,False,False,473.76576352119446
0.01,5.75,7,4,40007,4.55135066768413,0.9999999999999851,355.13506676841985,,,2000,False,True,False,False,473.76576352119446
0.01,5.75,7,5,40007,4.534230098867361,0.9999999999999851,353.4230098867429,,,2000,False,True,False,False,473.76576352119446
0.01,5.75,7,6,40007,5.122623094909197,0.9999999999999851,412.26230949092735,,,2000,False,True,False,False,473.76576352119446
0.01,5.75,7,7,40007,4.5327976785358075,0.9999999999999851,353.2797678535875,0.8360308380304673,0.17935779028686397,2000,False,True,False,True,473.76576352119446
0.01,6.75,11,0,40011,5.189358389301325,1.0000000000000249,418.9358389301196,0.8360349276956783,0.17919189503698274,2000,False,True,False,True,473.97518658638
0.01,6.75,11,1,40011,5.888012131623471,1.0000000000000249,488.80121316233243,,,2000,False,True,False,False,473.97518658638
0.01,6.75,11,2,40011,5.196736822269257,1.0000000000000249,419.6736822269127,,,2000,False,True,False,False,473.97518658638
0.01,6.75,11,3,40011,5.273171449604726,1.0000000000000249,427.3171449604595,,,2000,False,True,False,False,473.97518658638
0.01,6.75,11,4,40011,5.911509049592995,1.0000000000000249,491.1509049592848,,,2000,False,True,False,False,473.97518658638
0.01,6.75,11,5,40011,5.870608561231562,1.0000000000000249,487.06085612314166,,,2000,False,True,False,False,473.97518658638
0.01,6.75,11,6,40011,5.319244760579382,1.0000000000000249,431.92447605792495,,,2000,False,True,False,False,473.97518658638
0.01,6.75,11,7,40011,5.40511035219385,1.0000000000000249,440.51103521937154,,,2000,False,True,False,False,473.97518658638
0.01,6.5,10,0,40010,5.030478524994672,1.0000000000000075,403.0478524994635,,,2000,False,True,False,False,475.84846234321594
0.01,6.5,10,1,40010,5.112907882684326,1.0000000000000075,411.29078826842874,,,2000,False,True,False,False,475.84846234321594
0.01,6.5,10,2,40010,5.02379025903398,1.0000000000000075,402.3790259033943,,,2000,False,True,False,False,475.84846234321594
0.01,6.5,10,3,40010,6.478202373903745,1.0000000000000075,547.8202373903696,,,2000,False,True,False,False,475.84846234321594
0.01,6.5,10,4,40010,5.023665968944463,1.0000000000000075,402.36659689444247,0.8360277304724024,0.17928571669842283,2000,False,True,False,True,475.84846234321594
0.01,6.5,10,5,40010,5.23090761685989,1.0000000000000075,423.09076168598506,,,2000,False,True,False,False,475.84846234321594
0.01,6.5,10,6,40010,5.6697077577299,1.0000000000000075,466.97077577298563,,,2000,False,True,False,False,475.84846234321594
0.01,6.5,10,7,40010,20.036160851824242,1.0000000000000075,1903.6160851824093,,,2000,False,True,False,False,475.84846234321594
0.01,7.0,12,0,40012,5.360232966636598,1.0000000000000147,436.023296663652,0.8360214272613844,0.17943384559887715,2000,False,True,False,True,475.952388048172
0.01,7.0,12,1,40012,5.5597313495056415,1.0000000000000147,455.9731349505561,,,2000,False,True,False,False,475.952388048172
0.01,7.0,12,2,40012,5.366690620209205,1.0000000000000147,436.6690620209127,,,2000,False,True,False,False,475.952388048172
0.01,7.0,12,3,40012,5.371029835732899,1.0000000000000147,437.102983573282,,,2000,False,True,False,False,475.952388048172
0.01,7.0,12,4,40012,5.383429369033415,1.0000000000000147,438.3429369033337,,,2000,False,True,False,False,475.952388048172
0.01,7.0,12,5,40012,5.365718539158336,1.0000000000000147,436.57185391582567,,,2000,False,True,False,False,475.952388048172
0.01,7.0,12,6,40012,5.372404737436259,1.0000000000000147,437.2404737436181,,,2000,False,True,False,False,475.952388048172
0.01,7.0,12,7,40012,5.363109072241524,1.0000000000000147,436.31090722414444,,,2000,False,True,False,False,475.952388048172
0.01,5.25,5,0,40005,4.2043629189359635,-1.5660396848763014,368.47103298458615,,,2000,False,True,False,False,477.6607162952423
0.01,5.25,5,1,40005,4.210017772475489,-1.5660396848763014,368.83212559252803,,,2000,False,True,False,False,477.6607162952423
0.01,5.25,5,2,40005,4.191613357979302,-1.5660396848763014,367.65690540660785,0.005810900151631607,0.17926980727798125,2000,False,True,False,True,477.6607162952423
0.01,5.25,5,3,40005,4.780834578977686,-1.5660396848763014,405.2818281137822,,,2000,False,True,False,False,477.6607162952423
0.01,5.25,5,4,40005,4.208132659991706,-1.5660396848763014,368.71175108976234,,,2000,False,True,False,False,477.6607162952423
0.01,5.25,5,5,40005,4.21701078931254,-1.5660396848763014,369.27866707577294,,,2000,False,True,False,False,477.6607162952423
0.01,5.25,5,6,40005,5.47769905894273,-1.5660396848763014,449.78034795940715,,,2000,False,True,False,False,477.6607162952423
0.01,5.25,5,7,40005,4.212855979031061,-1.5660396848763014,369.0133602434109,,,2000,False,True,False,False,477.6607162952423
