p,K,K_index,lambda,n_CX,restart,seed,energy,E_exact,err_pct,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.005,-16.0,0,1,20,0,20001,-374.8215937671631,-383.0000000000001,2.13535410779034,2000,False,True,False,False,596.2287874221802
0.005,-16.0,0,1,20,1,20001,-374.129900353967,-383.0000000000001,2.3159529101914123,2000,False,True,False,False,596.2287874221802
0.005,-16.0,0,1,20,2,20001,-374.95039127863373,-383.0000000000001,2.1017255147170704,2000,False,True,False,False,596.2287874221802
0.005,-16.0,0,1,20,3,20001,-375.0521313146066,-383.0000000000001,2.0751615366562737,2000,False,True,False,True,596.2287874221802
0.005,-16.0,0,1,20,4,20001,-374.352490711949,-383.0000000000001,2.2578353232509496,2000,False,True,False,False,596.2287874221802
0.005,-16.0,0,1,20,5,20001,-374.3640855295685,-383.0000000000001,2.2548079557262657,2000,False,True,False,False,596.2287874221802
0.005,-16.0,0,1,20,6,20001,-374.1833306114895,-383.0000000000001,2.302002451308251,2000,False,True,False,False,596.2287874221802
0.005,-16.0,0,1,20,7,20001,-375.00796900790294,-383.0000000000001,2.086692165038425,2000,False,True,False,False,596.2287874221802
0.005,-10.0,6,1,20,0,20061,-233.7771892701619,-238.9999999999999,2.1852764559991593,2000,False,True,False,False,597.3450727462769
0.005,-10.0,6,1,20,1,20061,-234.24799125429934,-238.9999999999999,1.988288178117386,2000,False,True,False,False,597.3450727462769
0.005,-10.0,6,1,20,2,20061,-233.73033740796348,-238.9999999999999,2.2048797456219305,2000,False,True,False,False,597.3450727462769
0.005,-10.0,6,1,20,3,20061,-234.28919266444788,-238.9999999999999,1.9710490943732246,2000,False,True,False,False,597.3450727462769
0.005,-10.0,6,1,20,4,20061,-233.7004335340874,-238.9999999999999,2.2173918267416233,2000,False,True,False,False,597.3450727462769
0.005,-10.0,6,1,20,5,20061,-234.1799567933218,-238.9999999999999,2.0167544797816297,2000,False,True,False,False,597.3450727462769
0.005,-10.0,6,1,20,6,20061,-234.01546764987046,-238.9999999999999,2.0855783891754935,2000,False,True,False,False,597.3450727462769
0.005,-10.0,6,1,20,7,20061,-234.3072454921576,-238.9999999999999,1.9634956099758567,2000,False,True,False,True,597.3450727462769
0.005,-15.0,1,1,20,0,20011,-352.3031475025294,-359.0000000000002,1.8654185229723785,2000,False,True,False,True,598.7588911056519
0.005,-15.0,1,1,20,1,20011,-351.9817634731211,-359.0000000000002,1.954940536735138,2000,False,True,False,False,598.7588911056519
0.005,-15.0,1,1,20,2,20011,-351.49191684140254,-359.0000000000002,2.0913880664617497,2000,False,True,False,False,598.7588911056519
0.005,-15.0,1,1,20,3,20011,-351.0195968407362,-359.0000000000002,2.2229535262573883,2000,False,True,False,False,598.7588911056519
0.005,-15.0,1,1,20,4,20011,-351.66173514627604,-359.0000000000002,2.044084917471916,2000,False,True,False,False,598.7588911056519
0.005,-15.0,1,1,20,5,20011,-352.03187493271827,-359.0000000000002,1.9409819128919097,2000,False,True,False,False,598.7588911056519
0.005,-15.0,1,1,20,6,20011,-351.6784021245834,-359.0000000000002,2.0394423051300383,2000,False,True,False,False,598.7588911056519
0.005,-15.0,1,1,20,7,20011,-350.9962871973184,-359.0000000000002,2.2294464631425703,2000,False,True,False,False,598.7588911056519
0.005,-11.0,5,1,20,0,20051,-257.289631888027,-263.0,2.1712426281266257,2000,False,True,False,False,598.1747918128967
0.005,-11.0,5,1,20,1,20051,-257.0031748693433,-263.0,2.28016164663753,2000,False,True,False,False,598.1747918128967
0.005,-11.0,5,1,20,2,20051,-257.3760190330322,-263.0,2.1383958049307195,2000,False,True,False,False,598.1747918128967
0.005,-11.0,5,1,20,3,20051,-257.1155163760491,-263.0,2.2374462448482615,2000,False,True,False,False,598.1747918128967
0.005,-11.0,5,1,20,4,20051,-257.75012507037223,-263.0,1.9961501633565648,2000,False,True,False,False,598.1747918128967
0.005,-11.0,5,1,20,5,20051,-257.37657050482,-263.0,2.1381861198403063,2000,False,True,False,False,598.1747918128967
0.005,-11.0,5,1,20,6,20051,-257.88784173554365,-263.0,1.9437864123408193,2000,False,True,False,True,598.1747918128967
0.005,-11.0,5,1,20,7,20051,-257.0968749388388,-263.0,2.2445342437875198,2000,False,True,False,False,598.1747918128967
0.005,-13.0,3,1,20,0,20031,-305.09439686280047,-311.0,1.8989077611574066,2000,False,True,False,True,599.3539280891418
0.005,-13.0,3,1,20,1,20031,-304.6328840413617,-311.0,2.0473041667647247,2000,False,True,False,False,599.3539280891418
0.005,-13.0,3,1,20,2,20031,-305.0488238703012,-311.0,1.9135614564947938,2000,False,True,False,False,599.3539280891418
0.005,-13.0,3,1,20,3,20031,-304.46283681765055,-311.0,2.1019817306589856,2000,False,True,False,False,599.3539280891418
0.005,-13.0,3,1,20,4,20031,-304.5689421996422,-311.0,2.0678642444880357,2000,False,True,False,False,599.3539280891418
0.005,-13.0,3,1,20,5,20031,-304.6790593565906,-311.0,2.0324567985239277,2000,False,True,False,False,599.3539280891418
0.005,-13.0,3,1,20,6,20031,-305.06623483586816,-311.0,1.9079630752835501,2000,False,True,False,False,599.3539280891418
0.005,-13.0,3,1,20,7,20031,-304.73270112848235,-311.0,2.015208640359374,2000,False,True,False,False,599.3539280891418
0.005,-14.0,2,1,20,0,20021,-327.82775513686744,-335.0000000000001,2.1409686158604995,2000,False,True,False,False,599.7708885669708
0.005,-14.0,2,1,20,1,20021,-328.10442348397936,-335.0000000000001,2.058381049558433,2000,False,True,False,False,599.7708885669708
0.005,-14.0,2,1,20,2,20021,-327.7260675267754,-335.0000000000001,2.1713231263357318,2000,False,True,False,False,599.7708885669708
0.005,-14.0,2,1,20,3,20021,-328.1272107384239,-335.0000000000001,2.051578884052597,2000,False,True,False,False,599.7708885669708
0.005,-14.0,2,1,20,4,20021,-328.1187168813443,-335.0000000000001,2.0541143637778503,2000,False,True,False,False,599.7708885669708
0.005,-14.0,2,1,20,5,20021,-328.33964155955846,-335.0000000000001,1.9881666986392994,2000,False,True,False,False,599.7708885669708
0.005,-14.0,2,1,20,6,20021,-328.6289739063068,-335.0000000000001,1.901798833938307,2000,False,True,False,True,599.7708885669708
0.005,-14.0,2,1,20,7,20021,-327.8824238967089,-335.0000000000001,2.124649583072012,2000,False,True,False,False,599.7708885669708
0.005,-12.0,4,1,20,0,20041,-281.16363932696134,-286.9999999999998,2.0335751474001507,2000,False,True,False,False,603.8312635421753
0.005,-12.0,4,1,20,1,20041,-281.02917173755515,-286.9999999999998,2.0804279660085823,2000,False,True,False,False,603.8312635421753
0.005,-12.0,4,1,20,2,20041,-281.22761608349657,-286.9999999999998,2.0112835946004206,2000,False,True,False,False,603.8312635421753
0.005,-12.0,4,1,20,3,20041,-280.3959679615539,-286.9999999999998,2.301056459388815,2000,False,True,False,False,603.8312635421753
0.005,-12.0,4,1,20,4,20041,-280.68418418904946,-286.9999999999998,2.2006326867422707,2000,False,True,False,False,603.8312635421753
0.005,-12.0,4,1,20,5,20041,-281.09133784281437,-286.9999999999998,2.0587673021551947,2000,False,True,False,False,603.8312635421753
0.005,-12.0,4,1,20,6,20041,-280.9769046473353,-286.9999999999998,2.0986394957019128,2000,False,True,False,False,603.8312635421753
0.005,-12.0,4,1,20,7,20041,-281.5967383845327,-286.9999999999998,1.8826695524275432,2000,False,True,False,True,603.8312635421753
0.005,-14.0,2,2,40,0,20022,-325.65217683010866,-335.0000000000001,2.7903949760870006,2000,False,True,False,False,657.9449007511139
0.005,-14.0,2,2,40,1,20022,-325.6614124781203,-335.0000000000001,2.7876380662327715,2000,False,True,False,True,657.9449007511139
0.005,-14.0,2,2,40,2,20022,-325.51039616953517,-335.0000000000001,2.832717561332818,2000,False,True,False,False,657.9449007511139
0.005,-14.0,2,2,40,3,20022,-325.6530579775674,-335.0000000000001,2.7901319469948347,2000,False,True,False,False,657.9449007511139
0.005,-14.0,2,2,40,4,20022,-322.6867782610998,-335.0000000000001,3.675588578776215,2000,False,True,False,False,657.9449007511139
0.005,-14.0,2,2,40,5,20022,-322.92165577109625,-335.0000000000001,3.6054758892250316,2000,False,True,False,False,657.9449007511139
0.005,-14.0,2,2,40,6,20022,-321.0999231856911,-335.0000000000001,4.1492766609877565,2000,False,True,False,False,657.9449007511139
0.005,-14.0,2,2,40,7,20022,-321.8840050826109,-335.0000000000001,3.915222363399769,2000,False,True,False,False,657.9449007511139
0.005,-15.0,1,2,40,0,20012,-343.8288055238135,-359.0000000000002,4.2259594641188585,2000,False,True,False,False,658.9483089447021
0.005,-15.0,1,2,40,1,20012,-344.9202560227315,-359.0000000000002,3.9219342555066046,2000,False,True,False,False,658.9483089447021
0.005,-15.0,1,2,40,2,20012,-346.0383327678845,-359.0000000000002,3.6104922652132854,2000,False,True,False,False,658.9483089447021
0.005,-15.0,1,2,40,3,20012,-345.9331940054264,-359.0000000000002,3.6397788285720942,2000,False,True,False,False,658.9483089447021
0.005,-15.0,1,2,40,4,20012,-346.4297278170059,-359.0000000000002,3.501468574650221,2000,False,True,False,True,658.9483089447021
0.005,-15.0,1,2,40,5,20012,-346.0654186489528,-359.0000000000002,3.6029474515452424,2000,False,True,False,False,658.9483089447021
0.005,-15.0,1,2,40,6,20012,-345.8872691349391,-359.0000000000002,3.652571271604764,2000,False,True,False,False,658.9483089447021
0.005,-15.0,1,2,40,7,20012,-345.9857186559305,-359.0000000000002,3.625148006704658,2000,False,True,False,False,658.9483089447021
0.005,-16.0,0,2,40,0,20002,-372.1881129822621,-383.0000000000001,2.8229470020203653,2000,False,True,False,True,659.3248519897461
0.005,-16.0,0,2,40,1,20002,-368.94611588479546,-383.0000000000001,3.669421440001214,2000,False,True,False,False,659.3248519897461
0.005,-16.0,0,2,40,2,20002,-370.30384705037187,-383.0000000000001,3.3149224411561984,2000,False,True,False,False,659.3248519897461
0.005,-16.0,0,2,40,3,20002,-367.19371303969405,-383.0000000000001,4.126967874753541,2000,False,True,False,False,659.3248519897461
0.005,-16.0,0,2,40,4,20002,-367.95061860407554,-383.0000000000001,3.929342401024691,2000,False,True,False,False,659.3248519897461
0.005,-16.0,0,2,40,5,20002,-369.5775413017379,-383.0000000000001,3.5045584068569786,2000,False,True,False,False,659.3248519897461
0.005,-16.0,0,2,40,6,20002,-369.59367110807517,-383.0000000000001,3.5003469691710025,2000,False,True,False,False,659.3248519897461
0.005,-16.0,0,2,40,7,20002,-368.97159489345387,-383.0000000000001,3.662768957322778,2000,False,True,False,False,659.3248519897461
0.005,-13.0,3,2,40,0,20032,-300.1370406652107,-311.0,3.49291296938563,2000,False,True,False,False,661.2582812309265
0.005,-13.0,3,2,40,1,20032,-300.88340819166433,-311.0,3.2529234110404084,2000,False,True,False,False,661.2582812309265
0.005,-13.0,3,2,40,2,20032,-298.42373313324646,-311.0,4.043815712782489,2000,False,True,False,False,661.2582812309265
0.005,-13.0,3,2,40,3,20032,-298.4278245993265,-311.0,4.042500128833914,2000,False,True,False,False,661.2582812309265
0.005,-13.0,3,2,40,4,20032,-299.8592585909708,-311.0,3.5822319643180722,2000,False,True,False,False,661.2582812309265
0.005,-13.0,3,2,40,5,20032,-299.8883842521254,-311.0,3.5728667999596864,2000,False,True,False,False,661.2582812309265
0.005,-13.0,3,2,40,6,20032,-300.08721692610567,-311.0,3.5089334642747048,2000,False,True,False,False,661.2582812309265
0.005,-13.0,3,2,40,7,20032,-301.63409452678144,-311.0,3.0115451682374794,2000,False,True,False,True,661.2582812309265
0.005,-10.0,6,2,40,0,20062,-229.51870023357705,-238.9999999999999,3.9670710319760842,2000,False,True,False,False,662.7817935943604
0.005,-10.0,6,2,40,1,20062,-229.46223923472428,-238.9999999999999,3.990694880868457,2000,False,True,False,False,662.7817935943604
0.005,-10.0,6,2,40,2,20062,-229.52636388797336,-238.9999999999999,3.963864482019469,2000,False,True,False,False,662.7817935943604
0.005,-10.0,6,2,40,3,20062,-229.44290965016276,-238.9999999999999,3.9987825731536106,2000,False,True,False,False,662.7817935943604
0.005,-10.0,6,2,40,4,20062,-229.37547960895847,-238.9999999999999,4.026995979515238,2000,False,True,False,False,662.7817935943604
0.005,-10.0,6,2,40,5,20062,-230.69084882911173,-238.9999999999999,3.4766322890745447,2000,False,True,False,True,662.7817935943604
0.005,-10.0,6,2,40,6,20062,-229.41790209082353,-238.9999999999999,4.009245987103079,2000,False,True,False,False,662.7817935943604
0.005,-10.0,6,2,40,7,20062,-230.26357757544443,-238.9999999999999,3.6554068721989372,2000,False,True,False,False,662.7817935943604
0.005,-11.0,5,2,40,0,20052,-252.45638108256964,-263.0,4.008980576969721,2000,False,True,False,False,664.4989099502563
0.005,-11.0,5,2,40,1,20052,-252.49938324533875,-263.0,3.992629944738119,2000,False,True,False,False,664.4989099502563
0.005,-11.0,5,2,40,2,20052,-253.72475277556114,-263.0,3.5267099712695273,2000,False,True,False,False,664.4989099502563
0.005,-11.0,5,2,40,3,20052,-252.14065367503562,-263.0,4.129029020899003,2000,False,True,False,False,664.4989099502563
0.005,-11.0,5,2,40,4,20052,-255.1742416132468,-263.0,2.9755735310848643,2000,False,True,False,False,664.4989099502563
0.005,-11.0,5,2,40,5,20052,-255.87329791995765,-263.0,2.709772654008498,2000,False,True,False,True,664.4989099502563
0.005,-11.0,5,2,40,6,20052,-255.19093762480335,-263.0,2.969225237717356,2000,False,True,False,False,664.4989099502563
0.005,-11.0,5,2,40,7,20052,-252.42408455953205,-263.0,4.021260623752073,2000,False,True,False,False,664.4989099502563
0.005,-12.0,4,2,40,0,20042,-276.79028327220936,-286.9999999999998,3.557392588080284,2000,False,True,False,False,665.2680373191833
0.005,-12.0,4,2,40,1,20042,-279.0815512207107,-286.9999999999998,2.7590413865118713,2000,False,True,False,True,665.2680373191833
0.005,-12.0,4,2,40,2,20042,-275.3181147471442,-286.9999999999998,4.070343293677905,2000,False,True,False,False,665.2680373191833
0.005,-12.0,4,2,40,3,20042,-276.8035675185707,-286.9999999999998,3.552763930811535,2000,False,True,False,False,665.2680373191833
0.005,-12.0,4,2,40,4,20042,-278.9616176998037,-286.9999999999998,2.8008300697547326,2000,False,True,False,False,665.2680373191833
0.005,-12.0,4,2,40,5,20042,-274.4089209168112,-286.9999999999998,4.387135569055252,2000,False,True,False,False,665.2680373191833
0.005,-12.0,4,2,40,6,20042,-276.38345029733887,-286.9999999999998,3.699146237860945,2000,False,True,False,False,665.2680373191833
0.005,-12.0,4,2,40,7,20042,-275.4564976614795,-286.9999999999998,4.0221262503555035,2000,False,True,False,False,665.2680373191833
0.005,-14.0,2,3,60,0,20023,-319.7537926365309,-335.0000000000001,4.551106675662457,2000,False,True,False,False,711.6549112796783
0.005,-14.0,2,3,60,1,20023,-319.135016551438,-335.0000000000001,4.7358159547946554,2000,False,True,False,False,711.6549112796783
0.005,-14.0,2,3,60,2,20023,-320.21257556775294,-335.0000000000001,4.414156546939455,2000,False,True,False,True,711.6549112796783
0.005,-14.0,2,3,60,3,20023,-318.29870198102793,-335.0000000000001,4.985462095215575,2000,False,True,False,False,711.6549112796783
0.005,-14.0,2,3,60,4,20023,-317.6328400713181,-335.0000000000001,5.184226844382681,2000,False,True,False,False,711.6549112796783
0.005,-14.0,2,3,60,5,20023,-317.7052674727779,-335.0000000000001,5.162606724543941,2000,False,True,False,False,711.6549112796783
0.005,-14.0,2,3,60,6,20023,-320.16119362474524,-335.0000000000001,4.429494440374588,2000,False,True,False,False,711.6549112796783
0.005,-14.0,2,3,60,7,20023,-315.85706024412946,-335.0000000000001,5.714310374886762,2000,False,True,False,False,711.6549112796783
0.005,-16.0,0,3,60,0,20003,-365.94125144487003,-383.0000000000001,4.453981345986965,2000,False,True,False,False,711.8464820384979
0.005,-16.0,0,3,60,1,20003,-365.94686041370085,-383.0000000000001,4.452516863263515,2000,False,True,False,True,711.8464820384979
0.005,-16.0,0,3,60,2,20003,-364.25326076247467,-383.0000000000001,4.894709983688104,2000,False,True,False,False,711.8464820384979
0.005,-16.0,0,3,60,3,20003,-364.18487226624615,-383.0000000000001,4.9125659879253165,2000,False,True,False,False,711.8464820384979
0.005,-16.0,0,3,60,4,20003,-363.50619207266624,-383.0000000000001,5.089767082854797,2000,False,True,False,False,711.8464820384979
0.005,-16.0,0,3,60,5,20003,-364.2593151189734,-383.0000000000001,4.893129211756319,2000,False,True,False,False,711.8464820384979
0.005,-16.0,0,3,60,6,20003,-361.71375145754115,-383.0000000000001,5.557767243461869,2000,False,True,False,False,711.8464820384979
0.005,-16.0,0,3,60,7,20003,-362.26190536831865,-383.0000000000001,5.414646117932495,2000,False,True,False,False,711.8464820384979
0.005,-15.0,1,3,60,0,20013,-341.2272892635067,-359.0000000000002,4.950615804037193,2000,False,True,False,False,713.6409847736359
0.005,-15.0,1,3,60,1,20013,-343.0736273473727,-359.0000000000002,4.436315502124662,2000,False,True,False,False,713.6409847736359
0.005,-15.0,1,3,60,2,20013,-341.49968858043576,-359.0000000000002,4.874738556981742,2000,False,True,False,False,713.6409847736359
0.005,-15.0,1,3,60,3,20013,-341.50526176512824,-359.0000000000002,4.873186137847347,2000,False,True,False,False,713.6409847736359
0.005,-15.0,1,3,60,4,20013,-343.08765671471934,-359.0000000000002,4.43240760035679,2000,False,True,False,True,713.6409847736359
0.005,-15.0,1,3,60,5,20013,-339.7047350503434,-359.0000000000002,5.374725612717776,2000,False,True,False,False,713.6409847736359
0.005,-15.0,1,3,60,6,20013,-341.51601983968595,-359.0000000000002,4.870189459697567,2000,False,True,False,False,713.6409847736359
0.005,-15.0,1,3,60,7,20013,-341.07867311330017,-359.0000000000002,4.9920130603621296,2000,False,True,False,False,713.6409847736359
0.005,-12.0,4,3,60,0,20043,-274.2666767076901,-286.9999999999998,4.436698011257721,2000,False,True,False,True,717.7927770614624
0.005,-12.0,4,3,60,1,20043,-273.18611702730703,-286.9999999999998,4.813199642053223,2000,False,True,False,False,717.7927770614624
0.005,-12.0,4,3,60,2,20043,-271.66375312503203,-286.9999999999998,5.343640026121169,2000,False,True,False,False,717.7927770614624
0.005,-12.0,4,3,60,3,20043,-272.73249898431334,-286.9999999999998,4.971254709298413,2000,False,True,False,False,717.7927770614624
0.005,-12.0,4,3,60,4,20043,-270.6886783018112,-286.9999999999998,5.683387351285223,2000,False,True,False,False,717.7927770614624
0.005,-12.0,4,3,60,5,20043,-273.239850614078,-286.9999999999998,4.794477137951833,2000,False,True,False,False,717.7927770614624
0.005,-12.0,4,3,60,6,20043,-273.24062969938865,-286.9999999999998,4.794205679655448,2000,False,True,False,False,717.7927770614624
0.005,-12.0,4,3,60,7,20043,-273.14396922416836,-286.9999999999998,4.827885287746141,2000,False,True,False,False,717.7927770614624
0.005,-11.0,5,3,60,0,20053,-250.44468143795515,-263.0,4.773885384807927,2000,False,True,False,False,718.4706847667694
0.005,-11.0,5,3,60,1,20053,-251.64434080673823,-263.0,4.317741138122347,2000,False,True,False,True,718.4706847667694
0.005,-11.0,5,3,60,2,20053,-250.482199309743,-263.0,4.759620034318248,2000,False,True,False,False,718.4706847667694
0.005,-11.0,5,3,60,3,20053,-249.0394440090143,-263.0,5.308196194291145,2000,False,True,False,False,718.4706847667694
0.005,-11.0,5,3,60,4,20053,-250.4823462161852,-263.0,4.75956417635544,2000,False,True,False,False,718.4706847667694
0.005,-11.0,5,3,60,5,20053,-250.39670755798002,-263.0,4.792126403809878,2000,False,True,False,False,718.4706847667694
0.005,-11.0,5,3,60,6,20053,-251.64344277153992,-263.0,4.318082596372653,2000,False,True,False,False,718.4706847667694
0.005,-11.0,5,3,60,7,20053,-250.70040142618694,-263.0,4.676653450119033,2000,False,True,False,False,718.4706847667694
0.005,-13.0,3,3,60,0,20033,-294.41692039770476,-311.0,5.3321799364293385,2000,False,True,False,False,719.9636785984039
0.005,-13.0,3,3,60,1,20033,-296.4328092321204,-311.0,4.683984169736204,2000,False,True,False,False,719.9636785984039
0.005,-13.0,3,3,60,2,20033,-297.34749426696686,-311.0,4.389873226055671,2000,False,True,False,False,719.9636785984039
0.005,-13.0,3,3,60,3,20033,-295.8889770052922,-311.0,4.858849837526627,2000,False,True,False,False,719.9636785984039
0.005,-13.0,3,3,60,4,20033,-295.9668711603128,-311.0,4.8338034854299705,2000,False,True,False,False,719.9636785984039
0.005,-13.0,3,3,60,5,20033,-295.8802371635208,-311.0,4.861660076038326,2000,False,True,False,False,719.9636785984039
0.005,-13.0,3,3,60,6,20033,-296.8931890155906,-311.0,4.535952085019092,2000,False,True,False,False,719.9636785984039
0.005,-13.0,3,3,60,7,20033,-297.36761365780586,-311.0,4.38340396855117,2000,False,True,False,True,719.9636785984039
0.005,-8.0,8,1,20,0,20081,-187.42185266161056,-191.00000000000006,1.8733755698374335,2000,False,True,False,False,442.5546441078186
0.005,-8.0,8,1,20,1,20081,-187.23362097001433,-191.00000000000006,1.9719261937098047,2000,False,True,False,False,442.5546441078186
0.005,-8.0,8,1,20,2,20081,-187.2077887359877,-191.00000000000006,1.9854509235666828,2000,False,True,False,False,442.5546441078186
0.005,-8.0,8,1,20,3,20081,-187.07289939177733,-191.00000000000006,2.0560736168705387,2000,False,True,False,False,442.5546441078186
0.005,-8.0,8,1,20,4,20081,-186.52841191367907,-191.00000000000006,2.3411455949324558,2000,False,True,False,False,442.5546441078186
0.005,-8.0,8,1,20,5,20081,-187.58138220048434,-191.00000000000006,1.7898522510553478,2000,False,True,False,True,442.5546441078186
0.005,-8.0,8,1,20,6,20081,-187.32161657203588,-191.00000000000006,1.9258551978870035,2000,False,True,False,False,442.5546441078186
0.005,-8.0,8,1,20,7,20081,-186.62631288894755,-191.00000000000006,2.2898885398180644,2000,False,True,False,False,442.5546441078186
0.005,-9.0,7,1,20,0,20071,-210.78687383350433,-215.00000000000017,1.9595935658120172,2000,False,True,False,False,474.4269325733185
0.005,-9.0,7,1,20,1,20071,-210.72773373674684,-215.00000000000017,1.9871005875596863,2000,False,True,False,False,474.4269325733185
0.005,-9.0,7,1,20,2,20071,-210.2314716094008,-215.00000000000017,2.217920181674118,2000,False,True,False,False,474.4269325733185
0.005,-9.0,7,1,20,3,20071,-210.80961428667774,-215.00000000000017,1.9490166108476394,2000,False,True,False,False,474.4269325733185
0.005,-9.0,7,1,20,4,20071,-210.75416687551686,-215.00000000000017,1.9748061044108411,2000,False,True,False,False,474.4269325733185
0.005,-9.0,7,1,20,5,20071,-210.82052728859975,-215.00000000000017,1.9439407960001944,2000,False,True,False,False,474.4269325733185
0.005,-9.0,7,1,20,6,20071,-211.00653978533435,-215.00000000000017,1.857423355658518,2000,False,True,False,True,474.4269325733185
0.005,-9.0,7,1,20,7,20071,-210.99431700342333,-215.00000000000017,1.863108370500853,2000,False,True,False,False,474.4269325733185
0.005,-7.0,9,1,20,0,20091,-163.82917528822966,-166.99999999999986,1.898697432197723,2000,False,True,False,False,429.08541464805603
0.005,-7.0,9,1,20,1,20091,-163.47798690185743,-166.99999999999986,2.108989879127201,2000,False,True,False,False,429.08541464805603
0.005,-7.0,9,1,20,2,20091,-163.84347851409836,-166.99999999999986,1.8901326262883207,2000,False,True,False,True,429.08541464805603
0.005,-7.0,9,1,20,3,20091,-163.83938858176555,-166.99999999999986,1.892581687565457,2000,False,True,False,False,429.08541464805603
0.005,-7.0,9,1,20,4,20091,-163.6040038066325,-166.99999999999986,2.0335306547109915,2000,False,True,False,False,429.08541464805603
0.005,-7.0,9,1,20,5,20091,-163.13207751514753,-166.99999999999986,2.31612124841457,2000,False,True,False,False,429.08541464805603
0.005,-7.0,9,1,20,6,20091,-163.5375292276976,-166.99999999999986,2.0733357917977586,2000,False,True,False,False,429.08541464805603
0.005,-7.0,9,1,20,7,20091,-163.60757087936753,-166.99999999999986,2.0313946830133727,2000,False,True,False,False,429.08541464805603
0.005,-9.0,7,2,40,0,20072,-206.6568513257115,-215.00000000000017,3.880534267111006,2000,False,True,False,False,497.50234270095825
0.005,-9.0,7,2,40,1,20072,-205.95823405725244,-215.00000000000017,4.205472531510569,2000,False,True,False,False,497.50234270095825
0.005,-9.0,7,2,40,2,20072,-209.27054888163087,-215.00000000000017,2.664860985288043,2000,False,True,False,False,497.50234270095825
0.005,-9.0,7,2,40,3,20072,-209.352277468577,-215.00000000000017,2.626847689034031,2000,False,True,False,False,497.50234270095825
0.005,-9.0,7,2,40,4,20072,-206.95639518663873,-215.00000000000017,3.7412115410983415,2000,False,True,False,False,497.50234270095825
0.005,-9.0,7,2,40,5,20072,-206.9422843302862,-215.00000000000017,3.7477747300995117,2000,False,True,False,False,497.50234270095825
0.005,-9.0,7,2,40,6,20072,-209.35237015116607,-215.00000000000017,2.626804580853068,2000,False,True,False,True,497.50234270095825
0.005,-9.0,7,2,40,7,20072,-205.99064365774538,-215.00000000000017,4.190398298723155,2000,False,True,False,False,497.50234270095825
0.005,-8.0,8,2,40,0,20082,-184.5043895333337,-191.00000000000006,3.4008431762651106,2000,False,True,False,False,497.3317153453827
0.005,-8.0,8,2,40,1,20082,-184.39250248608397,-191.00000000000006,3.459422782155018,2000,False,True,False,False,497.3317153453827
0.005,-8.0,8,2,40,2,20082,-184.50578665912425,-191.00000000000006,3.4001116967936134,2000,False,True,False,False,497.3317153453827
0.005,-8.0,8,2,40,3,20082,-183.51191306252107,-191.00000000000006,3.920464365172241,2000,False,True,False,False,497.3317153453827
0.005,-8.0,8,2,40,4,20082,-186.07501790575972,-191.00000000000006,2.5785246566703313,2000,False,True,False,True,497.3317153453827
0.005,-8.0,8,2,40,5,20082,-184.47167122341872,-191.00000000000006,3.4179731814561944,2000,False,True,False,False,497.3317153453827
0.005,-8.0,8,2,40,6,20082,-184.5047714522239,-191.00000000000006,3.4006432187309676,2000,False,True,False,False,497.3317153453827
0.005,-8.0,8,2,40,7,20082,-184.47719621953837,-191.00000000000006,3.4150805133307247,2000,False,True,False,False,497.3317153453827
0.005,-6.0,10,1,20,0,20101,-140.17357786308946,-143.00000000000034,1.9765189768607492,2000,False,True,False,False,463.0418198108673
0.005,-6.0,10,1,20,1,20101,-140.34069995618728,-143.00000000000034,1.85965038028885,2000,False,True,False,False,463.0418198108673
0.005,-6.0,10,1,20,2,20101,-140.1142497445151,-143.00000000000034,2.0180071716680015,2000,False,True,False,False,463.0418198108673
0.005,-6.0,10,1,20,3,20101,-140.32300420696725,-143.00000000000034,1.8720250300930628,2000,False,True,False,False,463.0418198108673
0.005,-6.0,10,1,20,4,20101,-140.58824838820627,-143.00000000000034,1.6865395886671803,2000,False,True,False,True,463.0418198108673
0.005,-6.0,10,1,20,5,20101,-140.35065393612282,-143.00000000000034,1.8526895551590978,2000,False,True,False,False,463.0418198108673
0.005,-6.0,10,1,20,6,20101,-139.9091166198318,-143.00000000000034,2.1614569092087703,2000,False,True,False,False,463.0418198108673
0.005,-6.0,10,1,20,7,20101,-140.24972498258694,-143.00000000000034,1.9232692429464298,2000,False,True,False,False,463.0418198108673
0.005,-5.0,11,1,20,0,20111,-116.84270404683159,-123.56603968487642,5.441086932292221,2000,False,True,False,False,467.0568196773529
0.005,-5.0,11,1,20,1,20111,-116.66678739116999,-123.56603968487642,5.583453440201858,2000,False,True,False,False,467.0568196773529
0.005,-5.0,11,1,20,2,20111,-116.87699921868109,-123.56603968487642,5.413332403671761,2000,False,True,False,False,467.0568196773529
0.005,-5.0,11,1,20,3,20111,-116.83987689360575,-123.56603968487642,5.443374901731921,2000,False,True,False,False,467.0568196773529
0.005,-5.0,11,1,20,4,20111,-116.76097009817163,-123.56603968487642,5.507232896724196,2000,False,True,False,False,467.0568196773529
0.005,-5.0,11,1,20,5,20111,-116.63153792691487,-123.56603968487642,5.611980262251841,2000,False,True,False,False,467.0568196773529
0.005,-5.0,11,1,20,6,20111,-120.02841702504806,-123.56603968487642,2.862940876676278,2000,False,True,False,True,467.0568196773529
