p,K,K_index,restart,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.01,6.0,22,7,11022,4.919927838716752,0.9999999999999979,391.9927838716763,,,2000,False,True,False,False,401.13230180740356
0.01,7.0,23,0,11023,6.734876452815944,1.0000000000000147,573.4876452815844,,,2000,False,True,False,False,402.3521912097931
0.01,7.0,23,1,11023,5.911831051232803,1.0000000000000147,491.1831051232716,,,2000,False,True,False,False,402.3521912097931
0.01,7.0,23,2,11023,5.359787304391513,1.0000000000000147,435.97873043914336,0.836027785827858,0.17929531394580828,2000,False,True,False,True,402.3521912097931
0.01,7.0,23,3,11023,5.366925750230984,1.0000000000000147,436.6925750230905,,,2000,False,True,False,False,402.3521912097931
0.01,7.0,23,4,11023,5.425308561347467,1.0000000000000147,442.5308561347388,,,2000,False,True,False,False,402.3521912097931
0.01,7.0,23,5,11023,6.246362469500544,1.0000000000000147,524.6362469500451,,,2000,False,True,False,False,402.3521912097931
0.01,7.0,23,6,11023,5.619834439369648,1.0000000000000147,461.9834439369566,,,2000,False,True,False,False,402.3521912097931
0.01,7.0,23,7,11023,6.0507632398712445,1.0000000000000147,505.07632398711564,,,2000,False,True,False,False,402.3521912097931
0.01,8.0,24,0,11024,6.717800215270802,1.0000000000000249,571.7800215270635,,,2000,False,True,False,False,403.46445894241333
0.01,8.0,24,1,11024,6.023326897100911,1.0000000000000249,502.33268971007607,0.836004399660467,0.17948920771072882,2000,False,True,False,True,403.46445894241333
0.01,8.0,24,2,11024,6.381686457941664,1.0000000000000249,538.1686457941505,,,2000,False,True,False,False,403.46445894241333
0.01,8.0,24,3,11024,6.1706966607894715,1.0000000000000249,517.0696660789317,,,2000,False,True,False,False,403.46445894241333
0.01,8.0,24,4,11024,6.9106299793437715,1.0000000000000249,591.06299793436,,,2000,False,True,False,False,403.46445894241333
0.01,8.0,24,5,11024,6.18627448497908,1.0000000000000249,518.6274484978926,,,2000,False,True,False,False,403.46445894241333
0.01,8.0,24,6,11024,6.027271177514476,1.0000000000000249,502.72711775143256,,,2000,False,True,False,False,403.46445894241333
0.01,8.0,24,7,11024,7.685938290307055,1.0000000000000249,668.5938290306864,,,2000,False,True,False,False,403.46445894241333
0.01,9.0,25,0,11025,8.257442677323617,0.9999999999999994,725.7442677323622,,,2000,False,True,False,False,420.5941059589386
0.01,9.0,25,1,11025,8.982383710853272,0.9999999999999994,798.2383710853277,,,2000,False,True,False,False,420.5941059589386
0.01,9.0,25,2,11025,7.5188604587039105,0.9999999999999994,651.8860458703915,,,2000,False,True,False,False,420.5941059589386
0.01,9.0,25,3,11025,8.50484943710833,0.9999999999999994,750.4849437108336,,,2000,False,True,False,False,420.5941059589386
0.01,9.0,25,4,11025,6.691116637495819,0.9999999999999994,569.1116637495824,0.8360289201474275,0.17938248974946597,2000,False,True,False,True,420.5941059589386
0.01,9.0,25,5,11025,6.715728069090818,0.9999999999999994,571.5728069090823,,,2000,False,True,False,False,420.5941059589386
0.01,9.0,25,6,11025,7.532125653617298,0.9999999999999994,653.2125653617302,,,2000,False,True,False,False,420.5941059589386
0.01,9.0,25,7,11025,6.695371241580118,0.9999999999999994,569.5371241580123,,,2000,False,True,False,False,420.5941059589386
0.01,10.0,26,0,11026,7.373068171562514,0.9999999999999996,637.3068171562518,,,2000,False,True,False,False,433.51694893836975
0.01,10.0,26,1,11026,8.537052754515223,0.9999999999999996,753.7052754515227,,,2000,False,True,False,False,433.51694893836975
0.01,10.0,26,2,11026,7.599847977569972,0.9999999999999996,659.9847977569975,,,2000,False,True,False,False,433.51694893836975
0.01,10.0,26,3,11026,7.396905890689637,0.9999999999999996,639.6905890689641,,,2000,False,True,False,False,433.51694893836975
0.01,10.0,26,4,11026,7.439397287648142,0.9999999999999996,643.9397287648146,,,2000,False,True,False,False,433.51694893836975
0.01,10.0,26,5,11026,7.35055785293896,0.9999999999999996,635.0557852938963,0.8360237574026355,0.17925066248128688,2000,False,True,False,True,433.51694893836975
0.01,10.0,26,6,11026,7.354439370543849,0.9999999999999996,635.4439370543852,,,2000,False,True,False,False,433.51694893836975
0.01,10.0,26,7,11026,7.677684482991734,0.9999999999999996,667.7684482991738,,,2000,False,True,False,False,433.51694893836975
0.01,11.0,27,0,11027,10.129761788775202,1.0000000000000189,912.976178877501,,,2000,False,True,False,False,377.4497878551483
0.01,11.0,27,1,11027,8.174351260753461,1.0000000000000189,717.4351260753308,,,2000,False,True,False,False,377.4497878551483
0.01,11.0,27,2,11027,8.029068129267491,1.0000000000000189,702.906812926734,,,2000,False,True,False,False,377.4497878551483
0.01,11.0,27,3,11027,8.046858021387344,1.0000000000000189,704.6858021387192,,,2000,False,True,False,False,377.4497878551483
0.01,11.0,27,4,11027,8.024007725689243,1.0000000000000189,702.4007725689092,0.8360356118976903,0.1791614151516509,2000,False,True,False,True,377.4497878551483
0.01,11.0,27,5,11027,9.906023715391022,1.0000000000000189,890.6023715390834,,,2000,False,True,False,False,377.4497878551483
0.01,11.0,27,6,11027,9.319668203222864,1.0000000000000189,831.9668203222689,,,2000,False,True,False,False,377.4497878551483
0.01,11.0,27,7,11027,8.157205347954173,1.0000000000000189,715.7205347954019,,,2000,False,True,False,False,377.4497878551483
0.01,12.0,28,0,11028,8.71882710462368,1.0000000000000426,771.8827104623307,,,2000,False,True,False,False,377.8875665664673
0.01,12.0,28,1,11028,9.741871962508263,1.0000000000000426,874.1871962507847,,,2000,False,True,False,False,377.8875665664673
0.01,12.0,28,2,11028,8.717484720442812,1.0000000000000426,771.7484720442441,,,2000,False,True,False,False,377.8875665664673
0.01,12.0,28,3,11028,9.38161123627933,1.0000000000000426,838.1611236278931,,,2000,False,True,False,False,377.8875665664673
0.01,12.0,28,4,11028,8.834256356954233,1.0000000000000426,783.4256356953856,,,2000,False,True,False,False,377.8875665664673
0.01,12.0,28,5,11028,8.714722703000096,1.0000000000000426,771.4722702999725,0.83603098739648,0.1793770483023022,2000,False,True,False,True,377.8875665664673
0.01,12.0,28,6,11028,8.787484615306552,1.0000000000000426,778.7484615306176,,,2000,False,True,False,False,377.8875665664673
0.01,12.0,28,7,11028,9.821974293927301,1.0000000000000426,882.1974293926882,,,2000,False,True,False,False,377.8875665664673
0.01,13.0,29,0,11029,10.48268534599056,1.0000000000000213,948.2685345990337,,,2000,False,True,False,False,376.72529125213623
0.01,13.0,29,1,11029,10.596352582587095,1.0000000000000213,959.6352582586869,,,2000,False,True,False,False,376.72529125213623
0.01,13.0,29,2,11029,10.74944302098655,1.0000000000000213,974.9443020986322,,,2000,False,True,False,False,376.72529125213623
0.01,13.0,29,3,11029,9.523474110290781,1.0000000000000213,852.3474110290579,,,2000,False,True,False,False,376.72529125213623
0.01,13.0,29,4,11029,10.403805298319703,1.0000000000000213,940.3805298319481,,,2000,False,True,False,False,376.72529125213623
0.01,13.0,29,5,11029,9.479179056708857,1.0000000000000213,847.9179056708654,,,2000,False,True,False,False,376.72529125213623
0.01,13.0,29,6,11029,9.484491330358388,1.0000000000000213,848.4491330358186,,,2000,False,True,False,False,376.72529125213623
0.01,13.0,29,7,11029,9.371753386426299,1.0000000000000213,837.17533864261,0.8359950121125496,0.17960702543860063,2000,False,True,False,True,376.72529125213623
0.01,14.0,30,0,11030,11.425097966477406,0.9999999999999973,1042.5097966477438,,,2000,False,True,False,False,377.9673156738281
0.01,14.0,30,1,11030,10.204649412386178,0.9999999999999973,920.4649412386207,,,2000,False,True,False,False,377.9673156738281
0.01,14.0,30,2,11030,11.22139292014195,0.9999999999999973,1022.1392920141978,,,2000,False,True,False,False,377.9673156738281
0.01,14.0,30,3,11030,11.380778695711076,0.9999999999999973,1038.0778695711108,,,2000,False,True,False,False,377.9673156738281
0.01,14.0,30,4,11030,10.17240546373598,0.9999999999999973,917.2405463736009,0.8360057302636761,0.17945502904460617,2000,False,True,False,True,377.9673156738281
0.01,14.0,30,5,11030,11.358919614210539,0.9999999999999973,1035.891961421057,,,2000,False,True,False,False,377.9673156738281
0.01,14.0,30,6,11030,12.574330854539092,0.9999999999999973,1157.4330854539126,,,2000,False,True,False,False,377.9673156738281
0.01,14.0,30,7,11030,10.185566558100698,0.9999999999999973,918.5566558100725,,,2000,False,True,False,False,377.9673156738281
0.01,15.0,31,0,11031,12.342275455582058,0.9999999999999432,1134.227545558276,,,2000,False,True,False,False,378.6631944179535
0.01,15.0,31,1,11031,10.676102189776765,0.9999999999999432,967.6102189777373,0.8360277526935149,0.17925005825192683,2000,False,True,False,True,378.6631944179535
0.01,15.0,31,2,11031,13.120260870830624,0.9999999999999432,1212.0260870831369,,,2000,False,True,False,False,378.6631944179535
0.01,15.0,31,3,11031,12.212500851785759,0.9999999999999432,1121.2500851786453,,,2000,False,True,False,False,378.6631944179535
0.01,15.0,31,4,11031,12.050269828894578,0.9999999999999432,1105.0269828895264,,,2000,False,True,False,False,378.6631944179535
0.01,15.0,31,5,11031,10.751830735769795,0.9999999999999432,975.1830735770407,,,2000,False,True,False,False,378.6631944179535
0.01,15.0,31,6,11031,10.775995479761413,0.9999999999999432,977.5995479762025,,,2000,False,True,False,False,378.6631944179535
0.01,15.0,31,7,11031,10.860023765444076,0.9999999999999432,986.0023765444694,,,2000,False,True,False,False,378.6631944179535
0.02,-16.0,0,0,12000,-356.1661518477416,-383.0000000000001,7.006226671607961,,,2000,False,True,False,False,379.1158285140991
0.02,-16.0,0,1,12000,-358.7279545615971,-383.0000000000001,6.337348678434212,,,2000,False,True,False,False,379.1158285140991
0.02,-16.0,0,2,12000,-358.8299785001836,-383.0000000000001,6.310710574364626,,,2000,False,True,False,False,379.1158285140991
0.02,-16.0,0,3,12000,-361.046804398197,-383.0000000000001,5.731904856867645,0.7210451742758532,0.3103807902345564,2000,False,True,False,True,379.1158285140991
0.02,-16.0,0,4,12000,-358.66519993563804,-383.0000000000001,6.353733698266857,,,2000,False,True,False,False,379.1158285140991
0.02,-16.0,0,5,12000,-357.6061934167773,-383.0000000000001,6.6302367058023055,,,2000,False,True,False,False,379.1158285140991
0.02,-16.0,0,6,12000,-357.77385923246464,-383.0000000000001,6.586459730427014,,,2000,False,True,False,False,379.1158285140991
0.02,-16.0,0,7,12000,-358.5246956659083,-383.0000000000001,6.390418886185843,,,2000,False,True,False,False,379.1158285140991
0.01,16.0,32,0,11032,11.504935937154361,0.9999999999999984,1050.4935937154378,,,2000,False,True,False,False,379.79330563545227
0.01,16.0,32,1,11032,11.556442475298942,0.9999999999999984,1055.644247529896,,,2000,False,True,False,False,379.79330563545227
0.01,16.0,32,2,11032,14.117825414545276,0.9999999999999984,1311.7825414545298,,,2000,False,True,False,False,379.79330563545227
0.01,16.0,32,3,11032,11.450978711798362,0.9999999999999984,1045.097871179838,,,2000,False,True,False,False,379.79330563545227
0.01,16.0,32,4,11032,11.420469665333975,0.9999999999999984,1042.0469665333992,0.836001110232898,0.17957973605914365,2000,False,True,False,True,379.79330563545227
0.01,16.0,32,5,11032,12.628533953115355,0.9999999999999984,1162.8533953115375,,,2000,False,True,False,False,379.79330563545227
0.01,16.0,32,6,11032,12.57389180350397,0.9999999999999984,1157.389180350399,,,2000,False,True,False,False,379.79330563545227
0.01,16.0,32,7,11032,12.917108470861654,0.9999999999999984,1191.7108470861674,,,2000,False,True,False,False,379.79330563545227
0.02,-15.0,1,0,12001,-335.91955965284353,-359.0000000000002,6.429092018706596,,,2000,False,True,False,False,378.8865246772766
0.02,-15.0,1,1,12001,-336.13134830165166,-359.0000000000002,6.3700979661138035,,,2000,False,True,False,False,378.8865246772766
0.02,-15.0,1,2,12001,-335.9139598830246,-359.0000000000002,6.430651843168701,,,2000,False,True,False,False,378.8865246772766
0.02,-15.0,1,3,12001,-336.42217660470817,-359.0000000000002,6.289087296738731,,,2000,False,True,False,False,378.8865246772766
0.02,-15.0,1,4,12001,-338.4014678089473,-359.0000000000002,5.737752699457635,0.7211520964126489,0.3097943342127405,2000,False,True,False,True,378.8865246772766
0.02,-15.0,1,5,12001,-336.47270640197604,-359.0000000000002,6.275012144296427,,,2000,False,True,False,False,378.8865246772766
0.02,-15.0,1,6,12001,-335.7561607378738,-359.0000000000002,6.474607036804011,,,2000,False,True,False,False,378.8865246772766
0.02,-15.0,1,7,12001,-336.44799493709144,-359.0000000000002,6.281895560698823,,,2000,False,True,False,False,378.8865246772766
0.02,-14.0,2,0,12002,-315.97551350305616,-335.0000000000001,5.678951193117595,,,2000,False,True,False,False,383.15063858032227
