p,K,K_index,run_tag,restart,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.0,5.75,7,dense8,0,90007,1.000840368167898,0.9999999999999998,0.0840368167898342,,,2000,False,True,False,False,477.6159279346466
0.0,5.75,7,dense8,1,90007,1.0053046581206615,0.9999999999999998,0.5304658120661722,,,2000,False,True,False,False,477.6159279346466
0.0,5.75,7,dense8,2,90007,1.000000323980801,0.9999999999999998,3.2398080129780744e-05,,,1843,True,False,False,False,477.6159279346466
0.0,5.75,7,dense8,3,90007,1.0000445558129814,0.9999999999999998,0.0044555812981572,,,2000,False,True,False,False,477.6159279346466
0.0,5.75,7,dense8,4,90007,1.0038058781651595,0.9999999999999998,0.380587816515976,,,2000,False,True,False,False,477.6159279346466
0.0,5.75,7,dense8,5,90007,1.0000000600842436,0.9999999999999998,6.0084243802549525e-06,0.9999999983799484,7.233796894370925e-16,1224,True,False,False,True,477.6159279346466
0.0,5.75,7,dense8,6,90007,1.00302405888407,0.9999999999999998,0.3024058884070203,,,2000,False,True,False,False,477.6159279346466
0.0,5.75,7,dense8,7,90007,1.0029934541806915,0.9999999999999998,0.2993454180691969,,,2000,False,True,False,False,477.6159279346466
0.0,5.0,4,dense8,0,90004,1.0000186253405592,-3.566039684876202,128.0428350133539,,,2000,False,True,False,False,479.9883642196655
0.0,5.0,4,dense8,1,90004,1.000604946217418,-3.566039684876202,128.05927680673457,,,2000,False,True,False,False,479.9883642196655
0.0,5.0,4,dense8,2,90004,-3.331416167653921,-3.566039684876202,6.5793860404115545,,,2000,False,True,False,False,479.9883642196655
0.0,5.0,4,dense8,3,90004,-2.0570093228901327,-3.566039684876202,42.316701308343866,,,2000,False,True,False,False,479.9883642196655
0.0,5.0,4,dense8,4,90004,1.000000222359503,-3.566039684876202,128.04231895120424,,,1213,True,False,False,False,479.9883642196655
0.0,5.0,4,dense8,5,90004,1.0031340673989688,-3.566039684876202,128.1301992138036,,,2000,False,True,False,False,479.9883642196655
0.0,5.0,4,dense8,6,90004,-3.558761824394481,-3.566039684876202,0.2040880395298629,0.9998455914050444,-5.302289665749181e-16,2000,False,True,False,True,479.9883642196655
0.0,5.0,4,dense8,7,90004,1.000128024419805,-3.566039684876202,128.04590281654492,,,2000,False,True,False,False,479.9883642196655
0.0,5.5,6,dense8,0,90006,1.0025282880410633,0.4339603151236701,131.01842567225586,,,2000,False,True,False,False,491.1307988166809
0.0,5.5,6,dense8,1,90006,1.0001464343006794,0.4339603151236701,130.46956125830476,,,2000,False,True,False,False,491.1307988166809
0.0,5.5,6,dense8,2,90006,1.0005009858407226,0.4339603151236701,130.5512626322984,,,2000,False,True,False,False,491.1307988166809
0.0,5.5,6,dense8,3,90006,1.0035014001982794,0.4339603151236701,131.2426655677723,,,2000,False,True,False,False,491.1307988166809
0.0,5.5,6,dense8,4,90006,1.0000001492349218,0.4339603151236701,130.43585193958148,1.1384306754292317e-08,-4.809520826999815e-16,1525,True,False,False,True,491.1307988166809
0.0,5.5,6,dense8,5,90006,1.001827815365631,0.4339603151236701,130.85701167862084,,,2000,False,True,False,False,491.1307988166809
0.0,5.5,6,dense8,6,90006,1.0018237485085209,0.4339603151236701,130.8560745290778,,,2000,False,True,False,False,491.1307988166809
0.0,5.5,6,dense8,7,90006,1.029593981246351,0.4339603151236701,137.25533081358762,,,2000,False,True,False,False,491.1307988166809
0.0,4.0,0,dense8,0,90000,-11.55998540772442,-11.56603968487638,0.0523452911879355,,,2000,False,True,False,False,494.81046509742737
0.0,4.0,0,dense8,1,90000,-11.505568381791155,-11.56603968487638,0.5228349956666306,,,2000,False,True,False,False,494.81046509742737
0.0,4.0,0,dense8,2,90000,-11.555289853398104,-11.56603968487638,0.0929430623719162,,,2000,False,True,False,False,494.81046509742737
0.0,4.0,0,dense8,3,90000,-11.5597135078855,-11.56603968487638,0.0546961376861975,,,2000,False,True,False,False,494.81046509742737
0.0,4.0,0,dense8,4,90000,-11.559992040359813,-11.56603968487638,0.0522879454103442,0.9998744062972678,-6.227657278756741e-16,1823,True,False,False,True,494.81046509742737
