p,K,K_index,direction,restart_id,init_mode,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,warm_won
0.01,4.5,2,up,2,random,140201.0,0.1187634594763352,-7.566039684876383,101.56969120468308,0.7565592287312447,0.2556892420461434,4000,False,True,False,False,False
0.01,4.5,2,up,3,random,140202.0,0.0542683335671939,-7.566039684876383,100.71726207933682,0.7525551569270693,0.2598113063414532,4000,False,True,False,False,False
0.01,4.75,3,up,0,warm,,1.4507942011409725,-5.566039684876388,126.06510702902384,0.7617365807982086,0.2607503089162321,4000,False,True,False,True,True
0.01,4.75,3,up,1,random,140300.0,1.8691045612101909,-5.566039684876388,133.58051086643843,0.7556544803260402,0.2534277687367864,4000,False,True,False,False,True
0.01,4.75,3,up,2,random,140301.0,2.798094863500964,-5.566039684876388,150.27083926662849,0.6027544763731398,0.2492575352022191,4000,False,True,False,False,True
0.01,4.75,3,up,3,random,140302.0,2.8830622447007714,-5.566039684876388,151.79737134347792,0.7501139002883539,0.2598835364894453,4000,False,True,False,False,True
0.01,5.0,4,up,0,warm,,3.45088363581991,-3.566039684876202,196.7707580612556,0.761373321355058,0.2604586536467838,4000,False,True,False,True,True
0.01,5.0,4,up,1,random,140400.0,3.991892570566628,-3.566039684876202,211.9418997914268,0.756206953325257,0.2412999920983832,4000,False,True,False,False,True
0.01,5.0,4,up,2,random,140401.0,5.7356205591726415,-3.566039684876202,260.8400653390866,0.0066279799268607,0.257238968893748,4000,False,True,False,False,True
0.01,5.0,4,up,3,random,140402.0,3.9919952495716458,-3.566039684876202,211.9447791481948,0.7487426424160976,0.2491200941289273,4000,False,True,False,False,True
0.01,5.25,5,up,0,warm,,5.4473080407884575,-1.566039684876273,447.839719094911,0.7284387055518833,0.2600153824762024,4000,False,True,False,True,True
0.01,5.25,5,up,1,random,140500.0,5.832834046245583,-1.566039684876273,472.45761410614654,0.0053671616642364,0.2398048831864908,4000,False,True,False,False,True
0.01,5.25,5,up,2,random,140501.0,6.025152444172638,-1.566039684876273,484.73817122001367,0.0083183941747315,0.2231327739376992,4000,False,True,False,False,True
0.01,5.25,5,up,3,random,140502.0,5.812329642073544,-1.566039684876273,471.14829836082697,0.0070912277786215,0.240986039777234,4000,False,True,False,False,True
0.01,5.5,6,up,0,warm,,5.910713622234148,0.4339603151236701,1262.0401258464638,0.008195835025761,0.2559837135636846,4000,False,True,False,True,True
